Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2020-02-13,78.40599987113015,78.8969591321478,78.20284507837152,78.5704574584961,94747600,107.24949645996094,108.51399993896484,107.0999984741211,107.49349975585938,60636000,74.93381963355475,75.72533972486248,74.63606632799268,75.10205078125,22914000,173.83103662761303,176.8218969013737,173.63163918165944,174.42921447753906,35295800
2020-02-14,78.53902662089303,78.8389281598991,78.08193011775062,78.5898208618164,80113600,107.78399658203125,107.9520034790039,106.29450225830078,106.74349975585938,52124000,75.15861826834625,75.43254947654793,74.71298029109376,75.3670425415039,23198000,173.99244218660291,176.0433252005315,173.42274763120017,175.98635864257812,23149500
2020-02-18,76.2704349958008,77.3321687046637,76.08904601525819,77.1507797241211,152531200,106.2509994506836,108.30349731445312,106.20549774169922,107.78350067138672,58912000,75.14919009338159,75.9541053185797,74.98393482404958,75.40227508544922,25642000,176.23322251246853,178.2176349280417,176.12877899123126,177.77137756347656,27792200
2020-02-19,77.39265473323287,78.49792035501915,77.39265473323287,78.26815795898438,93984000,108.38999938964844,109.25499725341797,108.05599975585938,108.51100158691406,51224000,75.78736486702398,75.96303945445767,75.47870007359468,75.67173767089844,22746000,179.04715195867632,179.1613962650694,177.53335678894416,178.30453491210938,29997500
2020-02-20,78.0287063254119,78.51724467318775,76.95971731481961,77.4651870727539,100566000,108.65350341796875,108.8395004272461,106.37249755859375,107.65499877929688,62626000,75.38094121635825,75.78091896387954,74.64896876279927,75.28070068359375,25962000,177.99036715778334,178.27599248114515,172.4207387260117,175.5816192626953,36862400
2020-02-21,77.05889434201991,77.50148770003717,75.09505699539346,75.71177673339844,129554000,107.10749816894531,107.22750091552734,104.4000015258789,104.79850006103516,92926000,74.66484862101126,74.98096446759392,73.37013437097549,73.61676788330078,42520000,174.3915250882964,174.70571148986244,168.75524447726494,170.03102111816406,48572600
2020-02-24,71.8929330165793,73.56654484289926,69.950861613102,72.11543273925781,222195200,100.15899658203125,101.96499633789062,99.39849853515625,100.4645004272461,130940000,70.61892873661743,71.28043457661818,69.8120294255332,70.46062469482422,49560000,159.72957434916313,166.18463956657936,155.40714713360293,162.70004272460938,68311100
2020-02-25,72.78537928554614,73.16750228692123,69.20113004030677,69.67273712158203,230673600,101.32099914550781,101.7300033569336,97.9209976196289,98.63700103759766,124382000,71.01345207622762,71.30375438851503,68.50341762530834,68.79620361328125,51580000,165.8514056385486,166.46073285003268,159.61531360581694,160.01519775390625,68073300
2020-02-26,69.29785906555418,72.04288097148186,69.29060380017634,70.77799224853516,198054800,98.51399993896484,100.7334976196289,98.02249908447266,98.97949981689453,104492000,69.22595484103678,70.15344868855172,68.31136399152298,69.00214385986328,49776000,161.576625856982,164.95647988284654,160.14851361140236,162.0145721435547,56206100
2020-02-27,67.98459409848462,69.16966734254164,66.01591540828939,66.15135192871094,320605600,96.71900177001953,98.75,94.13800048828125,94.21499633789062,162880000,67.44738173946918,67.95653516579354,65.21921458048752,65.25444793701172,62290000,155.4928762121868,159.02506587788727,150.4087853173964,150.5991973876953,93174900
2020-02-28,62.218858912688944,67.33402814341571,62.00360705177279,66.1126708984375,426510000,90.73149871826172,94.48799896240234,90.55650329589844,94.1875,189620000,63.23769037956694,66.61913861220282,62.93497730501943,66.46034240722656,80198000,145.1057120982535,155.86415937952862,144.7153579750086,154.24562072753906,97012700
2020-03-02,68.26999310714803,72.90387904877242,67.16714840245746,72.26780700683594,341397200,95.32450103759766,97.72550201416016,93.5,97.69750213623047,135234000,67.06280243372319,68.85326757659175,65.76312069292557,68.79620361328125,55430000,157.38748705939656,164.6327770616493,154.53126258325238,164.50900268554688,71030800
2020-03-03,73.44321158109558,73.52301950606079,69.12130946491573,69.9726333618164,319475600,98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,150690000,69.3599333673379,69.88149002953965,65.9635907304917,66.38441467285156,56602000,165.4705910993296,166.61307787065545,154.48364057176903,156.6258087158203,71677000
2020-03-04,71.6946122287109,73.37790019382146,70.89408264604006,73.21827697753906,219178400,97.32849884033203,98.9000015258789,96.0999984741211,98.79149627685547,95458000,67.43845113577657,68.62052161924996,66.34868554057559,68.56196594238281,47598000,160.41507121846044,162.51914816724377,157.6826069544084,162.3763427734375,49814400
2020-03-05,71.47210154193513,72.4467648225109,70.47809334857007,70.84329223632812,187572800,96.6500015258789,98.03600311279297,95.5,96.20149993896484,94964000,66.77296260791123,67.17393979893072,64.59393166963844,65.24501037597656,54380000,158.09199505613142,162.6809872137587,157.74924760857994,158.30145263671875,47817300
2020-03-06,68.20226931131931,70.3354058888164,68.01604591388242,69.9024887084961,226176800,93.75,95.54350280761719,93.4749984741211,95.05449676513672,105472000,63.02132406345207,64.64902106500841,62.38909999241039,64.30115509033203,64640000,154.8168725190958,155.29290988438083,148.5236579689275,153.82672119140625,72821100
2020-03-09,63.78846370366684,67.25662042749718,63.6070747073531,64.37374877929688,286744800,88.69300079345703,93.13849639892578,88.06449890136719,90.03050231933594,156264000,59.796201666927104,62.16679053047271,59.45279565268837,60.333641052246094,69252000,143.76325170458367,150.18975467813294,142.8111771899838,143.40145874023438,70419300
2020-03-10,67.02688078666671,69.27610190295883,65.14768563149643,69.01006317138672,285290000,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796875,142666000,62.249166437969265,63.3141180465607,60.27011622097382,63.280372619628906,54872000,150.5801043527733,153.31255348170296,145.2675269719334,153.20782470703125,65354400
2020-03-11,67.08733175658426,68.01362169576068,65.74988307252373,66.61329650878906,255598800,92.89250183105469,93.56600189208984,90.07499694824219,91.04299926757812,112496000,61.9454606818698,62.37521226684703,59.11037916246386,60.09096908569336,54732000,149.59950391858936,150.142178949303,143.90608668965464,146.26724243164062,56371600
2020-03-12,61.8996041788163,65.30004285714023,59.9792986243362,60.0349235534668,418474000,86.0989990234375,88.25,83.75,83.83049774169922,226924000,55.71007122053141,58.99177508979836,55.00787634557328,55.16072082519531,94326000,138.33644333258042,146.11489113015546,131.93850080995347,132.39549255371094,93226400
2020-03-13,64.06420829674353,67.69924517714318,61.17648985244003,67.22763061523438,370732000,87.75,89.31549835205078,84.03099822998047,89.25,176194000,58.308932915533035,60.26465691209083,55.19744041947914,60.25820541381836,79400000,140.43101010915177,154.15040922743378,133.9854606961012,151.218017578125,92727400
2020-03-16,58.51609179443726,62.65901412516802,58.044481123383505,58.578975677490234,322423600,82.07550048828125,87.97250366210938,81.30149841308594,84.4574966430664,178346000,54.071946637182414,56.8440010306716,52.95389514808521,53.247676849365234,96520000,133.29045052414764,142.19235428086998,128.53007729114236,128.92994689941406,87905900
2020-03-17,59.86078026244391,62.303482965474245,57.65750864986293,61.15468978881836,324056000,88.77349853515625,92.88899993896484,84.46199798583984,90.39199829101562,218342000,54.12306272429023,55.87780214419819,52.06163860584557,55.48377990722656,83194000,133.29044104633834,140.43100038810647,128.53006815182624,139.5455780029297,81059800
2020-03-18,57.98886105384675,60.46300623570861,57.347950973526814,59.65763854980469,300233600,87.5,92.08300018310547,87.25,91.5,192904000,52.59957358482276,54.83518057354146,51.461171864578795,54.15035629272461,93044000,131.38632147313834,139.00291981940723,128.54914265685554,133.67129516601562,81593200
2020-03-19,59.831764860050804,61.14985749394757,58.67571261986398,59.200531005859375,271857200,93.0,97.25,91.63249969482422,94.04650115966797,207998000,54.002967616874486,57.198325857658745,52.38171818946068,55.16667556762695,74064000,135.9276971037771,142.9539978968266,132.33837173085726,135.87057495117188,85922700
2020-03-20,59.78096338062255,60.905577165183914,55.14224473928232,55.442142486572266,401693200,96.31549835205078,97.8499984741211,91.0364990234375,92.30449676513672,196358000,56.120960417669764,56.49711985632716,52.706758754959296,53.00996780395508,82878000,139.00289578141994,140.05018368392615,129.34885962811197,130.7674560546875,84866200
2020-03-23,55.16160047962253,55.26317786918558,51.42015002405914,54.26432800292969,336752800,91.38749694824219,95.97000122070312,90.5999984741211,95.1415023803711,156170000,52.422412216355276,52.94546064378,50.06522244779054,52.31125259399414,83672000,130.44377070445623,133.8331693926843,126.16896390144713,129.463134765625,78975200
2020-03-24,57.16413951249609,59.904323146252956,56.66592497733461,59.70842361450195,287531200,97.57499694824219,97.75,95.01699829101562,97.00499725341797,142942000,54.78505912386957,56.241553000148,53.91413715081012,56.07679748535156,72468000,136.86073924483702,142.43038209641236,134.49959803721939,141.2307586669922,82516700
2020-03-25,60.644390107262105,62.45828014038061,59.08444541685393,59.3795051574707,303602000,96.03450012207031,97.51300048828125,94.28900146484375,94.29199981689453,129582000,55.807331872007914,56.87873487195251,53.744419951306355,54.66794204711914,90324000,141.77341766977642,146.9336597306047,137.5176434809238,139.8787841796875,75638200
2020-03-26,59.62135514690596,62.56227261652978,59.582657941818766,62.50423049926758,252087200,95.0999984741211,97.82450103759766,94.4645004272461,97.77449798583984,124426000,55.318030110125996,58.13474890041743,54.19203923465437,57.709957122802734,76562000,141.28788485275086,149.1520314608854,141.25932377290354,148.62838745117188,64568100
2020-03-27,61.12808169143063,61.88265861091748,59.74952628453428,59.916404724121094,204216800,96.54299926757812,96.989501953125,94.99600219726562,95.00499725341797,107758000,55.950749927564374,57.12090932887696,54.78605006867187,55.096702575683594,62794000,144.4773451571793,147.46685932924893,142.0495516081798,142.5255889892578,57042300
2020-03-30,60.6419727055928,61.79802498746447,60.31788821611853,61.62630844116211,167976400,96.1415023803711,98.68150329589844,95.61699676513672,98.19750213623047,122522000,56.20731596127036,57.118431141959434,54.51262006874927,56.88568878173828,58736000,145.1342488589376,152.90318078769192,142.82070011414092,152.5509033203125,63420300
2020-03-31,61.8173747321562,63.483731229594824,60.94670602705082,61.500545501708984,197002000,98.21749877929688,99.6510009765625,97.20050048828125,97.48600006103516,102472000,57.00578084729468,58.23002839559108,56.40978203312284,57.66182327270508,65228000,151.76069687308703,156.88286325614513,149.0568082917914,150.15170288085938,77927200
2020-04-01,59.61651626922201,60.15342798886396,57.83406826188775,58.264564514160156,176218400,96.64849853515625,97.24800109863281,94.6500015258789,95.38500213623047,82438000,55.77855070150848,56.04751835147688,54.26448935397661,54.6917610168457,51970000,145.6674448705902,150.18980018520003,143.5919287730892,144.82009887695312,57969900
2020-04-02,58.12671272222617,59.29002033037774,57.294741195546685,59.236812591552734,165934000,95.08200073242188,96.37650299072266,94.5,95.94149780273438,86720000,54.58755454494788,55.71751713604939,54.24663221103603,55.43267059326172,56410000,144.58204408545626,148.0285493634673,143.15393223732946,147.819091796875,49630700
2020-04-03,58.72166453956951,59.423033841940786,57.79537096509543,58.38549041748047,129880000,95.55750274658203,96.31649780273438,94.4574966430664,95.32949829101562,72198000,55.317529915740444,55.51999865992436,53.3508908084344,54.22528076171875,51374000,147.66684198450167,149.8375718763018,144.89630017897633,146.45770263671875,41243300
2020-04-06,60.68067122588063,63.63368236649505,60.31305880719071,63.47890090942383,201820400,96.80000305175781,99.9260025024414,96.5009994506836,99.87950134277344,115464000,56.225178787159976,59.09102217267394,55.82817690363127,58.715858459472656,63320000,152.636658315839,158.52047435471906,150.02796780225998,157.34942626953125,67111700
2020-04-07,65.49352786324853,65.71120059846693,62.63967681398028,62.74367141723633,202887200,100.85549926757812,101.78600311279297,99.88099670410156,100.58000183105469,102280000,60.39417589671466,60.581265562426175,58.42108508282757,58.684593200683594,61620000,161.46234039547727,161.8526944982216,155.4357059688015,155.65469360351562,62769000
2020-04-08,63.544192303076315,64.66396824725281,63.17900080091498,64.34956359863281,168895200,101.05000305175781,102.19999694824219,100.55750274658203,102.1500015258789,79546000,59.703893038845585,60.28946874689685,58.75357293120654,59.897430419921875,40334000,157.73020890061215,158.68228357100458,155.66420860916136,157.21609497070312,48318200
2020-04-09,64.98562401276064,65.31696001402688,64.0182161815665,64.81390380859375,161834800,102.21499633789062,102.6500015258789,100.88300323486328,102.13800048828125,92930000,60.45223548466913,60.64130526356233,59.17389237351014,59.8760871887207,54028000,158.38714875924393,159.34873898293552,155.502363560662,157.22561645507812,51385100
2020-04-13,64.89130259807796,66.19488828158737,64.29150704508059,66.08605194091797,131022800,102.0,109.0,101.9000015258789,108.44349670410156,134334000,59.624495605528445,60.27061469622001,58.673183531399104,60.066654205322266,38702000,156.4734549271195,157.63498701674098,154.52169923373884,157.57785034179688,41905300
2020-04-14,67.71856827528313,69.71384751910844,67.24695386535642,69.42362213134766,194994800,110.02349853515625,114.5999984741211,109.31050109863281,114.16600036621094,161744000,61.533568790759,63.309150595298796,60.96635185248098,62.7870979309082,63358000,160.90066273393407,165.42301863917777,159.94858780651435,165.3754119873047,52874300
2020-04-15,68.29901107744294,69.2494877739681,67.87093564591146,68.78997039794922,131154400,112.88400268554688,116.66850280761719,112.25,115.38400268554688,137332000,61.858114536327975,63.27739110806091,61.237305503917405,62.39356994628906,42236000,162.99519027424256,165.2516172547934,161.12913194567304,163.64260864257812,40940800
2020-04-16,69.50343396347523,69.7017543891835,68.28691861079514,69.33655548095703,157125200,117.30000305175781,123.05000305175781,116.75,120.40950012207031,240764000,62.881880136039015,63.19054874433473,61.44573267770072,62.400020599365234,57896000,165.9466375037729,168.78381628806628,164.6137240916995,168.55531311035156,50479600
2020-04-17,68.8528327969187,69.39942057020734,66.95912787977822,68.3957290649414,215250000,118.61650085449219,120.0,115.8010025024414,118.75,158600000,63.60442205768856,64.01631085791675,62.825308968458316,63.470436096191406,51050000,170.8974039982127,171.37344133525505,167.44136828248293,170.04054260253906,52765600
2020-04-20,67.2227526734342,68.12485572619737,66.95671405142177,66.97605895996094,130015200,119.49749755859375,122.2490005493164,119.30249786376953,119.68049621582031,115414000,63.01835225673442,63.36225423770926,62.350894746468136,62.58462905883789,35292000,168.16497619786358,170.18337012056065,166.6035741104452,166.6702117919922,36669600
2020-04-21,66.81888874755303,67.05348554767438,64.19479234555389,64.90583801269531,180991600,120.83049774169922,121.41549682617188,113.98300170898438,116.40599822998047,149534000,61.66954105330568,62.031305781008385,59.798178772892086,60.15349578857422,49648000,165.18493720638514,165.34678813930984,158.149106744516,159.77716064453125,56203700
2020-04-22,66.17312073347611,67.21066785744529,65.832115915965,66.77533721923828,116862400,118.44999694824219,119.69999694824219,117.55000305175781,118.17449951171875,84244000,61.590139235921335,63.51410167305656,61.396105886699345,62.44865417480469,46296000,163.17607112940274,165.66098650812486,162.63339614169652,165.20399475097656,34620200
2020-04-23,66.71971058203668,68.14180153410112,66.47785858014103,66.51655578613281,124814400,119.9990005493164,121.21099853515625,119.10399627685547,119.97250366210938,101332000,62.81240358554889,63.92450330392023,62.553859038058,63.08186721801758,34202000,165.76573426475736,166.67020236608755,162.71909798935198,163.20465087890625,32790800
2020-04-24,67.04136830681426,68.44652764676574,66.99299496104605,68.43685150146484,126161200,120.8499984741211,121.02149963378906,119.0999984741211,120.51100158691406,76498000,62.27943458992633,63.40642126585509,61.73355982484232,63.35133743286133,37402000,163.81397530484196,166.19416212381853,162.5286831390991,166.1846466064453,34277600
2020-04-27,68.1539012595656,68.81658086164907,67.70648089449013,68.48524475097656,117087600,122.16000366210938,122.24400329589844,118.1500015258789,118.80000305175781,112912000,64.11555906230626,64.21977499252665,62.77866017804189,63.06648635864258,44186000,168.12688171023376,168.42202256727543,164.9945620799262,165.7086181640625,33194400
2020-04-28,68.94716776474043,69.12855677224428,67.28323213572467,67.37512969970703,112004800,118.6050033569336,118.67500305175781,115.30000305175781,115.7040023803711,105388000,63.678865309374004,63.75627571988888,61.05766763555547,61.16733932495117,80700000,167.1747734031397,167.25094111347252,161.27191386364734,161.67178344726562,34392700
2020-04-29,68.86253288111276,70.05728252965069,68.65937805652075,69.58808898925781,137280800,116.50050354003906,119.59449768066406,115.5,118.635498046875,91832000,66.74568488278513,67.49750400441403,65.83903737899195,66.60574340820312,108358000,164.9183938130075,169.1646391773293,163.64261710014011,168.92662048339844,51286600
2020-04-30,70.12739587868194,71.2326611643709,69.73801774571496,71.05610656738281,183064000,120.99199676513672,123.75,119.80049896240234,123.69999694824219,190692000,66.06880110856797,66.99381116559951,65.57949434545334,66.83004760742188,55842000,171.3734399674679,171.75426402305968,167.78411440711412,170.62130737304688,53875900
2020-05-01,69.23013833651491,72.31375148512824,69.13339900800005,69.91216278076172,240616800,116.83999633789062,118.12200164794922,112.90950012207031,114.302001953125,195452000,65.70801754388526,67.06477049960726,64.99193160873368,65.37205505371094,48872000,167.37473740415624,170.07862610171935,165.67051553295815,166.2036895751953,39370500
2020-05-04,69.93632692793965,71.02949501139257,69.24704744062551,70.90131378173828,133568000,112.81900024414062,116.3489990234375,112.81900024414062,115.79949951171875,97318000,64.91601469955403,65.72688930286978,64.31455634139917,65.64897155761719,30806000,166.12751167973556,170.42136314126972,165.47057784378438,170.26902770996094,30372900
2020-05-05,71.36085458478117,72.79745613687825,71.21574190038736,71.96548461914062,147751200,117.0,117.55000305175781,115.35649871826172,115.88999938964844,64850000,66.373490657721,68.03642470972898,66.25091977784771,66.9451675415039,39666000,171.96372550563353,174.84851064820512,171.2782305680416,172.09701538085938,36839200
2020-05-06,72.66685920210755,73.33920755337681,72.28231535832381,72.70797729492188,142333600,116.47200012207031,117.87249755859375,116.0,117.56300354003906,62356000,67.39081754771591,67.92130943867623,66.75214189978065,66.76702880859375,31732000,173.35374084140366,175.37213429721527,172.92531018696323,173.79168701171875,32139300
2020-05-07,73.33437600959047,73.80599044082199,73.0320609589904,73.46013641357422,115215200,118.73899841308594,118.80000305175781,117.15550231933594,118.38050079345703,67928000,67.55506663759755,68.28406319438015,67.1198555493269,67.95057678222656,30652000,175.34359359711726,175.70538662746563,173.82979832935465,174.80091857910156,28316000
2020-05-08,74.119757726088,75.26196230929314,73.79237217273885,75.20861053466797,133838400,118.60700225830078,119.36199951171875,117.8499984741211,118.98049926757812,64132000,68.57289006017024,69.3083306365863,68.08606692584334,68.69794464111328,33326000,176.11477265228294,176.1338182138458,174.57241629834766,175.8291473388672,30877800
2020-05-11,74.71632174778293,76.88675244657776,74.50776212066847,76.39204406738281,145946400,118.73500061035156,120.9834976196289,118.60549926757812,120.44999694824219,65184000,68.32327341716166,70.24574435202634,68.25925819267765,69.6532211303711,32718000,174.3724765562878,178.5235228546766,174.08686576655347,177.79043579101562,30892700
2020-05-12,77.07590910984447,77.52697546648025,75.39776671813026,75.5190200805664,162301200,120.59249877929688,120.94999694824219,117.75,117.84750366210938,61498000,69.88298191912625,70.18618717942246,68.21012061062113,68.24337005615234,33918000,177.84756178761603,178.0760504243352,173.56322551904262,173.76315307617188,32038200
